"obj","obj_class","raw_measure","raw_label"
"qs_2023_dem","character",,"E02_18.
On which of the following grounds were you discriminated against?
(% selecting 'Working pattern')
[notes 7, 9]"
"qs_2023_dem","character",,"E02_19.
On which of the following grounds were you discriminated against?
(% selecting 'Any other grounds (please specify)')
[notes 7, 9]"
"qs_2023_dem","character",,"E02_20.
On which of the following grounds were you discriminated against?
(% selecting 'Prefer not to say')
[notes 7, 9]"
"qs_2023_dem","character",,"E03_yes.
Have you been bullied or harassed at work, in the past 12 months?
(% selecting 'Yes')"
"qs_2023_dem","character",,"E03A_01.
How would you describe the nature of the bullying and or harassment you experienced?
(% selecting 'Comments about my personal appearance or accent')
[notes 8, 9]"
"qs_2023_dem","character",,"E03A_02.
How would you describe the nature of the bullying and or harassment you experienced?
(% selecting 'Sexual harassment (for example, sexual comments or jokes, unwelcome sexual advances, touching or assault)')
[notes 8, 9]"
"qs_2023_dem","character",,"E03A_03.
How would you describe the nature of the bullying and or harassment you experienced?
(% selecting 'Spreading gossip or making false accusations about me')
[notes 8, 9]"
"qs_2023_dem","character",,"E03A_04.
How would you describe the nature of the bullying and or harassment you experienced?
(% selecting 'Intimidation, or verbal or written aggression (for example, shouting, making threats, sending aggressive emails)')
[notes 8, 9]"
"qs_2023_dem","character",,"E03A_05.
How would you describe the nature of the bullying and or harassment you experienced?
(% selecting 'Physical assault (for example, object thrown at me, pushed, hit)')
[notes 8, 9]"
"qs_2023_dem","character",,"E03A_06.
How would you describe the nature of the bullying and or harassment you experienced?
(% selecting 'Humiliated in front of team or others')
[notes 8, 9]"
"qs_2023_dem","character",,"E03A_07.
How would you describe the nature of the bullying and or harassment you experienced?
(% selecting 'Negative micromanagement (for example, excessive control, made to feel incompetent)')
[notes 8, 9]"
"qs_2023_dem","character",,"E03A_08.
How would you describe the nature of the bullying and or harassment you experienced?
(% selecting 'Removal of job responsibilities, unconstructive criticism, or changing expectations')
[notes 8, 9]"
"qs_2023_dem","character",,"E03A_09.
How would you describe the nature of the bullying and or harassment you experienced?
(% selecting 'Treated less favourably to others')
[notes 8, 9]"
"qs_2023_dem","character",,"E03A_10.
How would you describe the nature of the bullying and or harassment you experienced?
(% selecting 'Ignored, excluded, marginalised')
[notes 8, 9]"
"qs_2023_dem","character",,"E03A_11.
How would you describe the nature of the bullying and or harassment you experienced?
(% selecting 'Undermining or taking credit for my work')
[notes 8, 9]"
"qs_2023_dem","character",,"E03A_12.
How would you describe the nature of the bullying and or harassment you experienced?
(% selecting 'Denied time off for personal ill health')
[notes 8, 9]"
"qs_2023_dem","character",,"E03A_13.
How would you describe the nature of the bullying and or harassment you experienced?
(% selecting 'Denied time off for family or caring responsibilities')
[notes 8, 9]"
"qs_2023_dem","character",,"E03A_14.
How would you describe the nature of the bullying and or harassment you experienced?
(% selecting 'Disclosure of personal or sensitive information to colleagues without my consent')
[notes 8, 9]"
"qs_2023_dem","character",,"E03A_15.
How would you describe the nature of the bullying and or harassment you experienced?
(% selecting 'Unhelpful comments about my mental health or being off sick')
[notes 8, 9]"
"qs_2023_dem","character",,"E03A_16.
How would you describe the nature of the bullying and or harassment you experienced?
(% selecting 'Something else not listed here (please specify)')
[notes 8, 9]"
"qs_2023_dem","character",,"E03A_17.
How would you describe the nature of the bullying and or harassment you experienced?
(% selecting 'Prefer not to say')
[notes 8, 9]"
"qs_2023_dem","character",,"E04_01.
Who bullied or harassed you?
(% selecting 'A colleague in my Area, Directorate or Division')
[notes 8, 9]"
"qs_2023_dem","character",,"E04_02.
Who bullied or harassed you?
(% selecting 'A colleague in a different Area, Directorate, Division of my organisation')
[notes 8, 9]"
"qs_2023_dem","character",,"E04_03.
Who bullied or harassed you?
(% selecting 'My manager')
[notes 8, 9]"
"qs_2023_dem","character",,"E04_04.
Who bullied or harassed you?
(% selecting 'Another senior member of staff in my organisation')
[notes 8, 9]"
"qs_2023_dem","character",,"E04_05.
Who bullied or harassed you?
(% selecting 'Someone I manage')
[notes 8, 9]"
"qs_2023_dem","character",,"E04_06.
Who bullied or harassed you?
(% selecting 'Someone working in a different Civil Service organisation')
[notes 8, 9]"
"qs_2023_dem","character",,"E04_07.
Who bullied or harassed you?
(% selecting 'Someone working for a non-Civil Service organisation')
[notes 8, 9]"
"qs_2023_dem","character",,"E04_08.
Who bullied or harassed you?
(% selecting 'A contractor')
[notes 8, 9]"
"qs_2023_dem","character",,"E04_09.
Who bullied or harassed you?
(% selecting 'A service user (for example, customer, claimant, offender)')
[notes 8, 9]"
"qs_2023_dem","character",,"E04_10.
Who bullied or harassed you?
(% selecting 'A member of the public')
[notes 8, 9]"
"qs_2023_dem","character",,"E04_11.
Who bullied or harassed you?
(% selecting 'Something else not listed here (please specify)')
[notes 8, 9]"
"qs_2023_dem","character",,"E04_12.
Who bullied or harassed you?
(% selecting 'Prefer not to say')
[notes 8, 9]"
"qs_2023_dem","character",,"E05_yes.
Did you report your experience of bullying and harassment?
(% selecting 'Yes')
[note 8]"
"qs_2023_dem","character",,"E05A_01.
How did you report your experience of bullying and harassment?
(% selecting 'I raised a formal complaint')
[notes 8, 9]"
"qs_2023_dem","character",,"E05A_02.
How did you report your experience of bullying and harassment?
(% selecting 'I reported it in another way, through less formal means (please specify)')
[notes 8, 9]"
"qs_2023_dem","character",,"E05A_03.
How did you report your experience of bullying and harassment?
(% selecting 'I confided in someone (for example, a colleague)')
[notes 8, 9]"
"qs_2023_dem","character",,"E05A_04.
How did you report your experience of bullying and harassment?
(% selecting 'In another way (please specify)')
[notes 8, 9]"
"qs_2023_dem","character",,"E05B_01.
Why did you not report your experience of bullying and harassment?
(% selecting 'I felt I might jeopardise my job')
[notes 8, 9]"
"qs_2023_dem","character",,"E05B_02.
Why did you not report your experience of bullying and harassment?
(% selecting 'I did not want to be seen as a troublemaker')
[notes 8, 9]"
"qs_2023_dem","character",,"E05B_03.
Why did you not report your experience of bullying and harassment?
(% selecting 'I did not believe that corrective action would be taken')
[notes 8, 9]"
"qs_2023_dem","character",,"E05B_04.
Why did you not report your experience of bullying and harassment?
(% selecting 'I did not know how to report it or who to speak to')
[notes 8, 9]"
"qs_2023_dem","character",,"E05B_05.
Why did you not report your experience of bullying and harassment?
(% selecting 'The behaviour stopped before I could report it')
[notes 8, 9]"
"qs_2023_dem","character",,"E05B_06.
Why did you not report your experience of bullying and harassment?
(% selecting 'I did not report it for another reason (please specify)')
[notes 8, 9]"
"qs_2023_dem","character",,"E06_A_yes.
Was appropriate action taken to address the behaviour you experienced?
(% selecting 'Yes')"
"qs_2023_dem","character",,"E06_B_yes.
Has the bullying and harassment stopped?
(% selecting 'Yes')"
"qs_2023_dem","character",,"E06_C_yes.
Does the culture where you work allow this kind of behaviour to continue?
(% selecting 'Yes')"
"qs_2023_dem","character",,"E06_D_yes.
Did you feel like you were punished for reporting the incident?
(% selecting 'Yes')"
"qs_2023_dem","character",,"W01.
Overall, how satisfied are you with your life nowadays?
(% selecting 7 to 10, where 10 is the most satisfied)"
"qs_2023_dem","character",,"W02.
Overall, to what extent do you feel that things you do in your life are worthwhile?
(% selecting 7 to 10, where 10 is the most worthwhile)"
"qs_2023_dem","character",,"W03.
Overall, how happy did you feel yesterday?
(% selecting 7 to 10, where 10 is the most happy)"
"qs_2023_dem","character",,"W04.
Overall, how anxious did you feel yesterday?
(% selecting 6 to 10, where 10 is the most anxious)"
"qs_2023_dem","character",,"J04B.
In general, how would you rate your overall mental health now?
(% selecting 'Excellent', 'Very good' or 'Good')"
"qs_2023_dem","character",,"W05.
In general, how would you rate your overall physical health now?
(% selecting 'Excellent', 'Very good' or 'Good')"
"qs_2023_dem","character",,"W09.
[My organisation] provides good support for employee health, wellbeing and resilience
(% selecting 'Strongly agree' or 'Agree')
[note 5]"
"qs_2023_dem","character",,"W10.
How often do you discuss your personal wellbeing and or work-related stress with your manager?
(% selecting 'Weekly' or 'Monthly')
[note 5]"
"qs_2023_mean","tbl_df","EES","EES. Employee engagement index (B47 to B51)"
"qs_2023_mean","tbl_df","HSE_index","HSE_index. Proxy Stress Index (high score means high stress)"
"qs_2023_mean","tbl_df","PERMA_index","PERMA_index. PERMA Index (high score means high flourishing)"
"qs_2023_mean","tbl_df","mw_ts","mw_ts. My work theme score (% positive, B01 to B05)"
"qs_2023_mean","tbl_df","op_ts","op_ts. Organisational objectives and purpose theme score (% positive, B06 to B07)"
"qs_2023_mean","tbl_df","lm_ts","lm_ts. My manager theme score (% positive, B08 to B16)"
"qs_2023_mean","tbl_df","mt_ts","mt_ts. My team theme score (% positive, B18 to B20)"
"qs_2023_mean","tbl_df","ld_ts","ld_ts. Learning and development theme score (% positive, B21 to B24)"
"qs_2023_mean","tbl_df","if_ts","if_ts. Inclusion and fair treatment theme score (% positive, B25 to B28)"
"qs_2023_mean","tbl_df","rw_ts","rw_ts. Resources and workload theme score (% positive, B29 to B34)"
"qs_2023_mean","tbl_df","pb_ts","pb_ts. Pay and benefits theme score (% positive, B35 to B37)"
"qs_2023_mean","tbl_df","lc_ts","lc_ts. Leadership and managing change theme score (% positive, B38 to B46)"
"qs_2023_mean","tbl_df","B01","B01. I am interested in my work (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B02","B02. I am sufficiently challenged by my work (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B03","B03. My work gives me a sense of personal accomplishment (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B04","B04. I feel involved in the decisions that affect my work (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B05","B05. I have a choice in deciding how I do my work (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B06","B06. I have a clear understanding of [my organisation]'s objectives (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B07","B07. I understand how my work contributes to [my organisation]'s objectives (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B08","B08. My manager motivates me to be more effective in my job (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B09","B09. My manager is considerate of my life outside work (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B10","B10. My manager is open to my ideas (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B11","B11. My manager helps me to understand how I contribute to [my organisation]'s objectives (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B12","B12. Overall, I have confidence in the decisions made by my manager (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B13","B13. My manager recognises when I have done my job well (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B14","B14. I receive regular feedback on my performance (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B15","B15. The feedback I receive helps me to improve my performance (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B16","B16. I think that my performance is evaluated fairly (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B18","B18. The people in my team can be relied upon to help when things get difficult in my job (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B19","B19. The people in my team work together to find ways to improve the service we provide (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B20","B20. The people in my team are encouraged to come up with new and better ways of doing things (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B21","B21. I am able to access the right learning and development opportunities when I need to (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B22","B22. Learning and development activities I have completed in the past 12 months have helped to improve my performance (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B23","B23. There are opportunities for me to develop my career in [my organisation] (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B24","B24. Learning and development activities I have completed while working for [my organisation] are helping me to develop my career (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B25","B25. I am treated fairly at work (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B26","B26. I am treated with respect by the people I work with (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B27","B27. I feel valued for the work I do (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B28","B28. I think that [my organisation] respects individual differences (for example, cultures, working styles, backgrounds, ideas, etc.) (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B29","B29. I get the information I need to do my job well (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B30","B30. I have clear work objectives (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B31","B31. I have the skills I need to do my job effectively (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B32","B32. I have the tools I need to do my job effectively (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B33","B33. I have an acceptable workload (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B34","B34. I achieve a good balance between my work life and my private life (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B35","B35. I feel that my pay adequately reflects my performance (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B36","B36. I am satisfied with the total benefits package (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B37","B37. Compared to people doing a similar job in other organisations I feel my pay is reasonable (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B37A","B37A. I am fully aware of the benefits available in [my organisation], in addition to pay (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B37B","B37B. Over the last 12 months money worries have affected my ability to do my job (% selecting 'Seldom' or 'Never')"
"qs_2023_mean","tbl_df","B38","B38. Senior managers in [my organisation] are sufficiently visible (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B39","B39. I believe the actions of senior managers are consistent with [my organisation]'s values (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B40","B40. I believe that [my organisation]'s senior leaders have a clear vision for the future of [my organisation] (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B41","B41. Overall, I have confidence in the decisions made by [my organisation]'s senior managers (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B42","B42. I feel that change is managed well in [my organisation] (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B43","B43. When changes are made in [my organisation] they are usually for the better (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B44","B44. [My organisation] keeps me informed about matters that affect me (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B45","B45. I have the opportunity to contribute my views before decisions are made that affect me (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B46","B46. I think it is safe to challenge the way things are done in [my organisation] (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B47","B47. I am proud when I tell others I am part of [my organisation] (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B48","B48. I would recommend [my organisation] as a great place to work (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B49","B49. I feel a strong personal attachment to [my organisation] (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B50","B50. [My organisation] inspires me to do the best in my job (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B51","B51. [My organisation] motivates me to help it achieve its objectives (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B52","B52. I believe that senior managers in [my organisation] will take action on the results from this survey (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B53","B53. Where I work, I think effective action has been taken on the results of the last survey (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B54","B54. I am trusted to carry out my job effectively (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B55","B55. I believe I would be supported if I try a new idea, even if it may not work (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B56","B56. In [my organisation], people are encouraged to speak up when they identify a serious policy or delivery risk (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B57","B57. I feel able to challenge inappropriate behaviour in the workplace (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B58","B58. [My organisation] is committed to creating a diverse and inclusive workplace (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B59","B59. I am aware of the Civil Service vision for 'A Modern Civil Service' (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B59A","B59A. I understand how I can help achieve the vision for 'A Modern Civil Service' (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B59B","B59B. The technology provided by [my organisation] enables me to easily connect and collaborate with the colleagues that I need to for me to do my job effectively, from any location (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B59C","B59C. How often do you collaborate with civil servants in other Government departments and agencies to achieve common goals? (% selecting 'Always', 'Often' or 'Some of the time')"
"qs_2023_mean","tbl_df","B59D","B59D. I consider how my work impacts upon the public in the course of carrying out my duties (% selecting 'Always', 'Often' or 'Some of the time')"
"qs_2023_mean","tbl_df","B59E","B59E. I have a choice in deciding where I do my work (usual workplace or base, another workplace, home) (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B59F","B59F. My manager trusts me to do my job effectively, even if I am not working from the same location as them (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B59G","B59G. Over the last month, roughly how productive have you been? (% selecting 'selecting 90%-99% or 100% productive')"
"qs_2023_mean","tbl_df","B59H","B59H. Efficiency is pursued as a priority in [my organisation] (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","B59I","B59I. Civil Service Reform is improving the way I work in my local area (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","C01_1","C01_1. Which of the following statements most reflects your current thoughts about working for [my organisation]? (% selecting 'I want to leave my organisation as soon as possible')"
"qs_2023_mean","tbl_df","C01_2","C01_2. Which of the following statements most reflects your current thoughts about working for [my organisation]? (% selecting 'I want to leave my organisation within the next 12 months')"
"qs_2023_mean","tbl_df","C01_3","C01_3. Which of the following statements most reflects your current thoughts about working for [my organisation]? (% selecting 'I want to stay working for my organisation for at least the next year')"
"qs_2023_mean","tbl_df","C01_4","C01_4. Which of the following statements most reflects your current thoughts about working for [my organisation]? (% selecting 'I want to stay working for my organisation for at least the next three years')"
"qs_2023_mean","tbl_df","C02_01","C02_01. Why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'End of my current contract or loan' of those ticking at least one C02 option)"
"qs_2023_mean","tbl_df","C02_02","C02_02. Why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'A promotion or career progression within the Civil Service' of those ticking at least one C02 option)"
"qs_2023_mean","tbl_df","C02_03","C02_03. Why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'A promotion or career progression outside of the Civil Service' of those ticking at least one C02 option)"
"qs_2023_mean","tbl_df","C02_04","C02_04. Why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'For a better pay and benefit package' of those ticking at least one C02 option)"
"qs_2023_mean","tbl_df","C02_05","C02_05. Why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'For more interesting work' of those ticking at least one C02 option)"
"qs_2023_mean","tbl_df","C02_06","C02_06. Why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'Due to unmanageable workload' of those ticking at least one C02 option)"
"qs_2023_mean","tbl_df","C02_07","C02_07. Why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'For a better work-life balance' of those ticking at least one C02 option)"
"qs_2023_mean","tbl_df","C02_08","C02_08. Why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'Lack of inclusion and fair treatment' of those ticking at least one C02 option)"
"qs_2023_mean","tbl_df","C02_09","C02_09. Why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'Don’t like organisational culture' of those ticking at least one C02 option)"
"qs_2023_mean","tbl_df","C02_10","C02_10. Why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'Due to poor line management' of those ticking at least one C02 option)"
"qs_2023_mean","tbl_df","C02_11","C02_11. Why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'Due to poor work relationships' of those ticking at least one C02 option)"
"qs_2023_mean","tbl_df","C02_12","C02_12. Why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'Due to poor leadership' of those ticking at least one C02 option)"
"qs_2023_mean","tbl_df","C02_13","C02_13. Why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'Personal circumstances (for example, caring responsibilities, ill health)' of those ticking at least one C02 option)"
"qs_2023_mean","tbl_df","C02_14","C02_14. Why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'Retiring' of those ticking at least one C02 option)"
"qs_2023_mean","tbl_df","C02_15","C02_15. Why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'Just want a change' of those ticking at least one C02 option)"
"qs_2023_mean","tbl_df","C02_16","C02_16. Why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'Other' of those ticking at least one C02 option)"
"qs_2023_mean","tbl_df","CV3","CV3. Would you describe yourself as having 'long COVID', that is, you are still experiencing symptoms more than 4 weeks after you first had COVID-19, that are not explained by something else? (% selecting 'Yes')"
"qs_2023_mean","tbl_df","D01A","D01A. I understand the Civil Service Code and what it means for my conduct (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","D02","D02. Are you aware of how to raise a concern under the Civil Service Code? (% selecting 'Yes')"
"qs_2023_mean","tbl_df","D03","D03. Are you confident that if you raised a concern under the Civil Service Code in [my organisation] it would be investigated properly? (% selecting 'Yes')"
"qs_2023_mean","tbl_df","E01_yes","E01_yes. Have you been discriminated against at work in the last 12 months? (% selecting 'Yes')"
"qs_2023_mean","tbl_df","E01_no","E01_no. Have you been discriminated against at work in the last 12 months? (% selecting 'No')"
"qs_2023_mean","tbl_df","E01_pnts","E01_pnts. Have you been discriminated against at work in the last 12 months? (% selecting 'Prefer not to say')"
"qs_2023_mean","tbl_df","E02_01","E02_01. On which of the following grounds were you discriminated against? (% selecting 'Age' of those ticking at least one E02 option)"
"qs_2023_mean","tbl_df","E02_02","E02_02. On which of the following grounds were you discriminated against? (% selecting 'Caring responsibilities' of those ticking at least one E02 option)"
"qs_2023_mean","tbl_df","E02_03","E02_03. On which of the following grounds were you discriminated against? (% selecting 'Disability' of those ticking at least one E02 option)"
"qs_2023_mean","tbl_df","E02_04","E02_04. On which of the following grounds were you discriminated against? (% selecting 'Ethnic background' of those ticking at least one E02 option)"
"qs_2023_mean","tbl_df","E02_05","E02_05. On which of the following grounds were you discriminated against? (% selecting 'Gender' of those ticking at least one E02 option)"
"qs_2023_mean","tbl_df","E02_06","E02_06. On which of the following grounds were you discriminated against? (% selecting 'Gender reassignment or perceived gender' of those ticking at least one E02 option)"
"qs_2023_mean","tbl_df","E02_07","E02_07. On which of the following grounds were you discriminated against? (% selecting 'Grade or responsibility level' of those ticking at least one E02 option)"
"qs_2023_mean","tbl_df","E02_08","E02_08. On which of the following grounds were you discriminated against? (% selecting 'Main spoken, written language or language ability' of those ticking at least one E02 option)"
"qs_2023_mean","tbl_df","E02_09","E02_09. On which of the following grounds were you discriminated against? (% selecting 'Marital status or civil partnership' of those ticking at least one E02 option)"
"qs_2023_mean","tbl_df","E02_10","E02_10. On which of the following grounds were you discriminated against? (% selecting 'Mental health' of those ticking at least one E02 option)"
"qs_2023_mean","tbl_df","E02_11","E02_11. On which of the following grounds were you discriminated against? (% selecting 'Pay' of those ticking at least one E02 option)"
"qs_2023_mean","tbl_df","E02_12","E02_12. On which of the following grounds were you discriminated against? (% selecting 'Pregnancy, maternity or paternity' of those ticking at least one E02 option)"
"qs_2023_mean","tbl_df","E02_13","E02_13. On which of the following grounds were you discriminated against? (% selecting 'Religion or belief' of those ticking at least one E02 option)"
"qs_2023_mean","tbl_df","E02_14","E02_14. On which of the following grounds were you discriminated against? (% selecting 'Sex' of those ticking at least one E02 option)"
"qs_2023_mean","tbl_df","E02_15","E02_15. On which of the following grounds were you discriminated against? (% selecting 'Sexual orientation' of those ticking at least one E02 option)"
"qs_2023_mean","tbl_df","E02_16","E02_16. On which of the following grounds were you discriminated against? (% selecting 'Social or educational background' of those ticking at least one E02 option)"
"qs_2023_mean","tbl_df","E02_17","E02_17. On which of the following grounds were you discriminated against? (% selecting 'Working location' of those ticking at least one E02 option)"
"qs_2023_mean","tbl_df","E02_18","E02_18. On which of the following grounds were you discriminated against? (% selecting 'Working pattern' of those ticking at least one E02 option)"
"qs_2023_mean","tbl_df","E02_19","E02_19. On which of the following grounds were you discriminated against? (% selecting 'Any other grounds (please specify)' of those ticking at least one E02 option)"
"qs_2023_mean","tbl_df","E02_20","E02_20. On which of the following grounds were you discriminated against? (% selecting 'Prefer not to say' of those ticking at least one E02 option)"
"qs_2023_mean","tbl_df","E03_yes","E03_yes. Have you been bullied or harassed at work, in the past 12 months? (% selecting 'Yes')"
"qs_2023_mean","tbl_df","E03_no","E03_no. Have you been bullied or harassed at work, in the past 12 months? (% selecting 'No')"
"qs_2023_mean","tbl_df","E03_pnts","E03_pnts. Have you been bullied or harassed at work, in the past 12 months? (% selecting 'Prefer not to say')"
"qs_2023_mean","tbl_df","E03A_01","E03A_01. How would you describe the nature of the bullying and or harassment you experienced? (% selecting 'Comments about my personal appearance or accent' of those ticking at least one E03A option)"
"qs_2023_mean","tbl_df","E03A_02","E03A_02. How would you describe the nature of the bullying and or harassment you experienced? (% selecting 'Sexual harassment (for example, sexual comments or jokes, unwelcome sexual advances, touching or assault)' of those ticking at least one E03A option)"
"qs_2023_mean","tbl_df","E03A_03","E03A_03. How would you describe the nature of the bullying and or harassment you experienced? (% selecting 'Spreading gossip or making false accusations about me' of those ticking at least one E03A option)"
"qs_2023_mean","tbl_df","E03A_04","E03A_04. How would you describe the nature of the bullying and or harassment you experienced? (% selecting 'Intimidation, or verbal or written aggression (for example, shouting, making threats, sending aggressive emails)' of those ticking at least one E03A option)"
"qs_2023_mean","tbl_df","E03A_05","E03A_05. How would you describe the nature of the bullying and or harassment you experienced? (% selecting 'Physical assault (for example, object thrown at me, pushed, hit)' of those ticking at least one E03A option)"
"qs_2023_mean","tbl_df","E03A_06","E03A_06. How would you describe the nature of the bullying and or harassment you experienced? (% selecting 'Humiliated in front of team or others' of those ticking at least one E03A option)"
"qs_2023_mean","tbl_df","E03A_07","E03A_07. How would you describe the nature of the bullying and or harassment you experienced? (% selecting 'Negative micromanagement (for example, excessive control, made to feel incompetent)' of those ticking at least one E03A option)"
"qs_2023_mean","tbl_df","E03A_08","E03A_08. How would you describe the nature of the bullying and or harassment you experienced? (% selecting 'Removal of job responsibilities, unconstructive criticism, or changing expectations' of those ticking at least one E03A option)"
"qs_2023_mean","tbl_df","E03A_09","E03A_09. How would you describe the nature of the bullying and or harassment you experienced? (% selecting 'Treated less favourably to others' of those ticking at least one E03A option)"
"qs_2023_mean","tbl_df","E03A_10","E03A_10. How would you describe the nature of the bullying and or harassment you experienced? (% selecting 'Ignored, excluded, marginalised' of those ticking at least one E03A option)"
"qs_2023_mean","tbl_df","E03A_11","E03A_11. How would you describe the nature of the bullying and or harassment you experienced? (% selecting 'Undermining or taking credit for my work' of those ticking at least one E03A option)"
"qs_2023_mean","tbl_df","E03A_12","E03A_12. How would you describe the nature of the bullying and or harassment you experienced? (% selecting 'Denied time off for personal ill health' of those ticking at least one E03A option)"
