"obj","raw_label","year","proc_measure","uid"
"qs_2023_bm","C02_16. Why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'Other' of those ticking at least one C02 option)",2023,"c02_16","4.01.002.98"
"qs_2023_bm","CV3. Would you describe yourself as having 'long COVID', that is, you are still experiencing symptoms more than 4 weeks after you first had COVID-19, that are not explained by something else? (% selecting 'Yes')",2023,"cv3","7.04.001.00"
"qs_2023_bm","D01A. I understand the Civil Service Code and what it means for my conduct (% selecting 'Strongly agree' or 'Agree')",2023,"d01a","5.01.004.00"
"qs_2023_bm","D02. Are you aware of how to raise a concern under the Civil Service Code? (% selecting 'Yes')",2023,"d02","5.01.002.00"
"qs_2023_bm","D03. Are you confident that if you raised a concern under the Civil Service Code in [my organisation] it would be investigated properly? (% selecting 'Yes')",2023,"d03","5.01.003.00"
"qs_2023_bm","E01_yes. Have you been discriminated against at work in the last 12 months? (% selecting 'Yes')",2023,"e01","6.01.001.00"
"qs_2023_bm","E01_no. Have you been discriminated against at work in the last 12 months? (% selecting 'No')",2023,"e01","6.01.001.00"
"qs_2023_bm","E01_pnts. Have you been discriminated against at work in the last 12 months? (% selecting 'Prefer not to say')",2023,"e01","6.01.001.00"
"qs_2023_bm","E02_01. On which of the following grounds were you discriminated against? (% selecting 'Age' of those ticking at least one E02 option)",2023,"e02_01","6.01.002.01"
"qs_2023_bm","E02_02. On which of the following grounds were you discriminated against? (% selecting 'Caring responsibilities' of those ticking at least one E02 option)",2023,"e02_02","6.01.002.02"
"qs_2023_bm","E02_03. On which of the following grounds were you discriminated against? (% selecting 'Disability' of those ticking at least one E02 option)",2023,"e02_03","6.01.002.03"
"qs_2023_bm","E02_04. On which of the following grounds were you discriminated against? (% selecting 'Ethnic background' of those ticking at least one E02 option)",2023,"e02_04","6.01.002.04"
"qs_2023_bm","E02_05. On which of the following grounds were you discriminated against? (% selecting 'Gender' of those ticking at least one E02 option)",2023,"e02_05","6.01.002.05"
"qs_2023_bm","E02_06. On which of the following grounds were you discriminated against? (% selecting 'Gender reassignment or perceived gender' of those ticking at least one E02 option)",2023,"e02_06","6.01.002.06"
"qs_2023_bm","E02_07. On which of the following grounds were you discriminated against? (% selecting 'Grade or responsibility level' of those ticking at least one E02 option)",2023,"e02_07","6.01.002.07"
"qs_2023_bm","E02_08. On which of the following grounds were you discriminated against? (% selecting 'Main spoken, written language or language ability' of those ticking at least one E02 option)",2023,"e02_08","6.01.002.08"
"qs_2023_bm","E02_09. On which of the following grounds were you discriminated against? (% selecting 'Marital status or civil partnership' of those ticking at least one E02 option)",2023,"e02_09","6.01.002.09"
"qs_2023_bm","E02_10. On which of the following grounds were you discriminated against? (% selecting 'Mental health' of those ticking at least one E02 option)",2023,"e02_10","6.01.002.10"
"qs_2023_bm","E02_11. On which of the following grounds were you discriminated against? (% selecting 'Pay' of those ticking at least one E02 option)",2023,"e02_11","6.01.002.11"
"qs_2023_bm","E02_12. On which of the following grounds were you discriminated against? (% selecting 'Pregnancy, maternity or paternity' of those ticking at least one E02 option)",2023,"e02_12","6.01.002.12"
"qs_2023_bm","E02_13. On which of the following grounds were you discriminated against? (% selecting 'Religion or belief' of those ticking at least one E02 option)",2023,"e02_13","6.01.002.13"
"qs_2023_bm","E02_14. On which of the following grounds were you discriminated against? (% selecting 'Sex' of those ticking at least one E02 option)",2023,"e02_14","6.01.002.14"
"qs_2023_bm","E02_15. On which of the following grounds were you discriminated against? (% selecting 'Sexual orientation' of those ticking at least one E02 option)",2023,"e02_15","6.01.002.15"
"qs_2023_bm","E02_16. On which of the following grounds were you discriminated against? (% selecting 'Social or educational background' of those ticking at least one E02 option)",2023,"e02_16","6.01.002.16"
"qs_2023_bm","E02_17. On which of the following grounds were you discriminated against? (% selecting 'Working location' of those ticking at least one E02 option)",2023,"e02_17","6.01.002.17"
"qs_2023_bm","E02_18. On which of the following grounds were you discriminated against? (% selecting 'Working pattern' of those ticking at least one E02 option)",2023,"e02_18","6.01.002.18"
"qs_2023_bm","E02_19. On which of the following grounds were you discriminated against? (% selecting 'Any other grounds (please specify)' of those ticking at least one E02 option)",2023,"e02_19","6.01.002.98"
"qs_2023_bm","E02_20. On which of the following grounds were you discriminated against? (% selecting 'Prefer not to say' of those ticking at least one E02 option)",2023,"e02_20","6.01.002.99"
"qs_2023_bm","E03_yes. Have you been bullied or harassed at work, in the past 12 months? (% selecting 'Yes')",2023,"e03","6.02.001.00"
"qs_2023_bm","E03_no. Have you been bullied or harassed at work, in the past 12 months? (% selecting 'No')",2023,"e03","6.02.001.00"
"qs_2023_bm","E03_pnts. Have you been bullied or harassed at work, in the past 12 months? (% selecting 'Prefer not to say')",2023,"e03","6.02.001.00"
"qs_2023_bm","E03A_01. How would you describe the nature of the bullying and or harassment you experienced? (% selecting 'Comments about my personal appearance or accent' of those ticking at least one E03A option)",2023,"e03a_01","6.02.002.01"
"qs_2023_bm","E03A_02. How would you describe the nature of the bullying and or harassment you experienced? (% selecting 'Sexual harassment (for example, sexual comments or jokes, unwelcome sexual advances, touching or assault)' of those ticking at least one E03A option)",2023,"e03a_02","6.02.002.02"
"qs_2023_bm","E03A_03. How would you describe the nature of the bullying and or harassment you experienced? (% selecting 'Spreading gossip or making false accusations about me' of those ticking at least one E03A option)",2023,"e03a_03","6.02.002.03"
"qs_2023_bm","E03A_04. How would you describe the nature of the bullying and or harassment you experienced? (% selecting 'Intimidation, or verbal or written aggression (for example, shouting, making threats, sending aggressive emails)' of those ticking at least one E03A option)",2023,"e03a_04","6.02.002.04"
"qs_2023_bm","E03A_05. How would you describe the nature of the bullying and or harassment you experienced? (% selecting 'Physical assault (for example, object thrown at me, pushed, hit)' of those ticking at least one E03A option)",2023,"e03a_05","6.02.002.05"
"qs_2023_bm","E03A_06. How would you describe the nature of the bullying and or harassment you experienced? (% selecting 'Humiliated in front of team or others' of those ticking at least one E03A option)",2023,"e03a_06","6.02.002.06"
"qs_2023_bm","E03A_07. How would you describe the nature of the bullying and or harassment you experienced? (% selecting 'Negative micromanagement (for example, excessive control, made to feel incompetent)' of those ticking at least one E03A option)",2023,"e03a_07","6.02.002.07"
"qs_2023_bm","E03A_08. How would you describe the nature of the bullying and or harassment you experienced? (% selecting 'Removal of job responsibilities, unconstructive criticism, or changing expectations' of those ticking at least one E03A option)",2023,"e03a_08","6.02.002.08"
"qs_2023_bm","E03A_09. How would you describe the nature of the bullying and or harassment you experienced? (% selecting 'Treated less favourably to others' of those ticking at least one E03A option)",2023,"e03a_09","6.02.002.09"
"qs_2023_bm","E03A_10. How would you describe the nature of the bullying and or harassment you experienced? (% selecting 'Ignored, excluded, marginalised' of those ticking at least one E03A option)",2023,"e03a_10","6.02.002.10"
"qs_2023_bm","E03A_11. How would you describe the nature of the bullying and or harassment you experienced? (% selecting 'Undermining or taking credit for my work' of those ticking at least one E03A option)",2023,"e03a_11","6.02.002.11"
"qs_2023_bm","E03A_12. How would you describe the nature of the bullying and or harassment you experienced? (% selecting 'Denied time off for personal ill health' of those ticking at least one E03A option)",2023,"e03a_12","6.02.002.12"
"qs_2023_bm","E03A_13. How would you describe the nature of the bullying and or harassment you experienced? (% selecting 'Denied time off for family or caring responsibilities' of those ticking at least one E03A option)",2023,"e03a_13","6.02.002.13"
"qs_2023_bm","E03A_14. How would you describe the nature of the bullying and or harassment you experienced? (% selecting 'Disclosure of personal or sensitive information to colleagues without my consent' of those ticking at least one E03A option)",2023,"e03a_14","6.02.002.14"
"qs_2023_bm","E03A_15. How would you describe the nature of the bullying and or harassment you experienced? (% selecting 'Unhelpful comments about my mental health or being off sick' of those ticking at least one E03A option)",2023,"e03a_15","6.02.002.15"
"qs_2023_bm","E03A_16. How would you describe the nature of the bullying and or harassment you experienced? (% selecting 'Something else not listed here (please specify)' of those ticking at least one E03A option)",2023,"e03a_16","6.02.002.98"
"qs_2023_bm","E03A_17. How would you describe the nature of the bullying and or harassment you experienced? (% selecting 'Prefer not to say' of those ticking at least one E03A option)",2023,"e03a_17","6.02.002.99"
"qs_2023_bm","E04_01. Who bullied or harassed you? (% selecting 'A colleague in my Area, Directorate or Division' of those ticking at least one E04 option)",2023,"e04_01","6.02.003.01"
"qs_2023_bm","E04_02. Who bullied or harassed you? (% selecting 'A colleague in a different Area, Directorate, Division of my organisation' of those ticking at least one E04 option)",2023,"e04_02","6.02.003.03"
"qs_2023_bm","E04_03. Who bullied or harassed you? (% selecting 'My manager' of those ticking at least one E04 option)",2023,"e04_03","6.02.003.04"
"qs_2023_bm","E04_04. Who bullied or harassed you? (% selecting 'Another senior member of staff in my organisation' of those ticking at least one E04 option)",2023,"e04_04","6.02.003.06"
"qs_2023_bm","E04_05. Who bullied or harassed you? (% selecting 'Someone I manage' of those ticking at least one E04 option)",2023,"e04_05","6.02.003.07"
"qs_2023_bm","E04_06. Who bullied or harassed you? (% selecting 'Someone working in a different Civil Service organisation' of those ticking at least one E04 option)",2023,"e04_06","6.02.003.08"
"qs_2023_bm","E04_07. Who bullied or harassed you? (% selecting 'Someone working for a non-Civil Service organisation' of those ticking at least one E04 option)",2023,"e04_07","6.02.003.09"
"qs_2023_bm","E04_08. Who bullied or harassed you? (% selecting 'A contractor' of those ticking at least one E04 option)",2023,"e04_08","6.02.003.10"
"qs_2023_bm","E04_09. Who bullied or harassed you? (% selecting 'A service user (for example, customer, claimant, offender)' of those ticking at least one E04 option)",2023,"e04_09","6.02.003.11"
"qs_2023_bm","E04_10. Who bullied or harassed you? (% selecting 'A member of the public' of those ticking at least one E04 option)",2023,"e04_10","6.02.003.12"
"qs_2023_bm","E04_11. Who bullied or harassed you? (% selecting 'Something else not listed here (please specify)' of those ticking at least one E04 option)",2023,"e04_11","6.02.003.98"
"qs_2023_bm","E04_12. Who bullied or harassed you? (% selecting 'Prefer not to say' of those ticking at least one E04 option)",2023,"e04_12","6.02.003.99"
"qs_2023_bm","E05_yes. Did you report your experience of bullying and harassment? (% selecting 'Yes')",2023,"e05","6.02.004.00"
"qs_2023_bm","E05_no. Did you report your experience of bullying and harassment? (% selecting 'No')",2023,"e05","6.02.004.00"
"qs_2023_bm","E05_pnts. Did you report your experience of bullying and harassment? (% selecting 'Prefer not to say')",2023,"e05","6.02.004.00"
"qs_2023_bm","E05A_01. How did you report your experience of bullying and harassment? (% selecting 'I raised a formal complaint' of those ticking at least one E05A option)",2023,"e05a_01","6.03.001.01"
"qs_2023_bm","E05A_02. How did you report your experience of bullying and harassment? (% selecting 'I reported it in another way, through less formal means (please specify)' of those ticking at least one E05A option)",2023,"e05a_02","6.03.001.02"
"qs_2023_bm","E05A_03. How did you report your experience of bullying and harassment? (% selecting 'I confided in someone (for example, a colleague)' of those ticking at least one E05A option)",2023,"e05a_03","6.03.001.03"
"qs_2023_bm","E05A_04. How did you report your experience of bullying and harassment? (% selecting 'In another way (please specify)' of those ticking at least one E05A option)",2023,"e05a_04","6.03.001.04"
"qs_2023_bm","E05B_01. Why did you not report your experience of bullying and harassment? (% selecting 'I felt I might jeopardise my job' of those ticking at least one E05B option)",2023,"e05b_01","6.03.002.01"
"qs_2023_bm","E05B_02. Why did you not report your experience of bullying and harassment? (% selecting 'I did not want to be seen as a troublemaker' of those ticking at least one E05B option)",2023,"e05b_02","6.03.002.02"
"qs_2023_bm","E05B_03. Why did you not report your experience of bullying and harassment? (% selecting 'I did not believe that corrective action would be taken' of those ticking at least one E05B option)",2023,"e05b_03","6.03.002.03"
"qs_2023_bm","E05B_04. Why did you not report your experience of bullying and harassment? (% selecting 'I did not know how to report it or who to speak to' of those ticking at least one E05B option)",2023,"e05b_04","6.03.002.04"
"qs_2023_bm","E05B_05. Why did you not report your experience of bullying and harassment? (% selecting 'The behaviour stopped before I could report it' of those ticking at least one E05B option)",2023,"e05b_05","6.03.002.05"
"qs_2023_bm","E05B_06. Why did you not report your experience of bullying and harassment? (% selecting 'I did not report it for another reason (please specify)' of those ticking at least one E05B option)",2023,"e05b_06","6.03.002.06"
"qs_2023_bm","E06_A_yes. Was appropriate action taken to address the behaviour you experienced? (% selecting 'Yes')",2023,"e06_a","6.04.002.00"
"qs_2023_bm","E06_A_no. Was appropriate action taken to address the behaviour you experienced? (% selecting 'No')",2023,"e06_a","6.04.002.00"
"qs_2023_bm","E06_A_pnts. Was appropriate action taken to address the behaviour you experienced? (% selecting 'Prefer not to say')",2023,"e06_a","6.04.002.00"
"qs_2023_bm","E06_B_yes. Has the bullying and harassment stopped? (% selecting 'Yes')",2023,"e06_b","6.04.003.00"
"qs_2023_bm","E06_B_no. Has the bullying and harassment stopped? (% selecting 'No')",2023,"e06_b","6.04.003.00"
"qs_2023_bm","E06_B_pnts. Has the bullying and harassment stopped? (% selecting 'Prefer not to say')",2023,"e06_b","6.04.003.00"
"qs_2023_bm","E06_C_yes. Does the culture where you work allow this kind of behaviour to continue? (% selecting 'Yes')",2023,"e06_c","6.04.004.00"
"qs_2023_bm","E06_C_no. Does the culture where you work allow this kind of behaviour to continue? (% selecting 'No')",2023,"e06_c","6.04.004.00"
"qs_2023_bm","E06_C_pnts. Does the culture where you work allow this kind of behaviour to continue? (% selecting 'Prefer not to say')",2023,"e06_c","6.04.004.00"
"qs_2023_bm","E06_D_yes. Did you feel like you were punished for reporting the incident? (% selecting 'Yes')",2023,"e06_d","6.04.005.00"
"qs_2023_bm","E06_D_no. Did you feel like you were punished for reporting the incident? (% selecting 'No')",2023,"e06_d","6.04.005.00"
"qs_2023_bm","E06_D_pnts. Did you feel like you were punished for reporting the incident? (% selecting 'Prefer not to say')",2023,"e06_d","6.04.005.00"
"qs_2023_bm","W01. Overall, how satisfied are you with your life nowadays? (% selecting 7 to 10, where 10 is the most satisfied)",2023,"w01","7.02.001.00"
"qs_2023_bm","W02. Overall, to what extent do you feel that things you do in your life are worthwhile? (% selecting 7 to 10, where 10 is the most worthwhile)",2023,"w02","7.02.002.00"
"qs_2023_bm","W03. Overall, how happy did you feel yesterday? (% selecting 7 to 10, where 10 is the most happy)",2023,"w03","7.02.003.00"
"qs_2023_bm","W04. Overall, how anxious did you feel yesterday? (% selecting 6 to 10, where 10 is the most anxious)",2023,"w04","7.02.004.00"
"qs_2023_bm","J04B. In general, how would you rate your overall mental health now? (% selecting 'Excellent', 'Very good' or 'Good')",2023,"j04b","7.03.001.00"
"qs_2023_bm","W05. In general, how would you rate your overall physical health now? (% selecting 'Excellent', 'Very good' or 'Good')",2023,"w05","7.03.002.00"
"qs_2023_bm","W09. [My organisation] provides good support for employee health, wellbeing and resilience (% selecting 'Strongly agree' or 'Agree')",2023,"w09","7.03.005.00"
"qs_2023_bm","W10. How often do you discuss your personal wellbeing and or work-related stress with your manager? (% selecting 'Weekly' or 'Monthly')",2023,"w10","7.03.006.00"
"qs_2023_dem","Employee engagement index
(B47 to B51)",2023,,"1.01.001.00"
"qs_2023_dem","Proxy Stress Index
(high score means high stress)",2023,,"7.01.002.00"
"qs_2023_dem","PERMA Index
(high score means high flourishing)",2023,,"7.01.001.00"
"qs_2023_dem","My work theme score
(% positive, B01 to B05)",2023,,"1.02.001.00"
"qs_2023_dem","Organisational objectives and purpose theme score
(% positive, B06 to B07)",2023,,"1.02.002.00"
"qs_2023_dem","My manager theme score
(% positive, B08 to B16)",2023,,"1.02.003.00"
"qs_2023_dem","My team theme score
(% positive, B18 to B20)",2023,,"1.02.004.00"
"qs_2023_dem","Learning and development theme score
(% positive, B21 to B24)",2023,,"1.02.005.00"
"qs_2023_dem","Inclusion and fair treatment theme score
(% positive, B25 to B28)",2023,,"1.02.006.00"
"qs_2023_dem","Resources and workload theme score
(% positive, B29 to B34)",2023,,"1.02.007.00"
"qs_2023_dem","Pay and benefits theme score
(% positive, B35 to B37)",2023,,"1.02.008.00"
"qs_2023_dem","Leadership and managing change theme score
(% positive, B38 to B46)",2023,,"1.02.009.00"
"qs_2023_dem","B01.
I am interested in my work
(% selecting 'Strongly agree' or 'Agree')",2023,"b01","2.01.001.00"
"qs_2023_dem","B02.
I am sufficiently challenged by my work
(% selecting 'Strongly agree' or 'Agree')",2023,"b02","2.01.002.00"
"qs_2023_dem","B03.
My work gives me a sense of personal accomplishment
(% selecting 'Strongly agree' or 'Agree')",2023,"b03","2.01.003.00"
"qs_2023_dem","B04.
I feel involved in the decisions that affect my work
(% selecting 'Strongly agree' or 'Agree')",2023,"b04","2.01.004.00"
"qs_2023_dem","B05.
I have a choice in deciding how I do my work
(% selecting 'Strongly agree' or 'Agree')",2023,"b05","2.01.005.00"
"qs_2023_dem","B06.
I have a clear understanding of [my organisation]'s objectives
(% selecting 'Strongly agree' or 'Agree')",2023,"b06","2.02.001.00"
"qs_2023_dem","B07.
I understand how my work contributes to [my organisation]'s objectives
(% selecting 'Strongly agree' or 'Agree')",2023,"b07","2.02.003.00"
"qs_2023_dem","B08.
My manager motivates me to be more effective in my job
(% selecting 'Strongly agree' or 'Agree')",2023,"b08","2.03.001.00"
"qs_2023_dem","B09.
My manager is considerate of my life outside work
(% selecting 'Strongly agree' or 'Agree')",2023,"b09","2.03.004.00"
"qs_2023_dem","B10.
My manager is open to my ideas
(% selecting 'Strongly agree' or 'Agree')",2023,"b10","2.03.005.00"
"qs_2023_dem","B11.
My manager helps me to understand how I contribute to [my organisation]'s objectives
(% selecting 'Strongly agree' or 'Agree')",2023,"b11","2.03.006.00"
"qs_2023_dem","B12.
Overall, I have confidence in the decisions made by my manager
(% selecting 'Strongly agree' or 'Agree')",2023,"b12","2.03.007.00"
"qs_2023_dem","B13.
My manager recognises when I have done my job well
(% selecting 'Strongly agree' or 'Agree')",2023,"b13","2.03.008.00"
"qs_2023_dem","B14.
I receive regular feedback on my performance
(% selecting 'Strongly agree' or 'Agree')",2023,"b14","2.03.009.00"
"qs_2023_dem","B15.
The feedback I receive helps me to improve my performance
(% selecting 'Strongly agree' or 'Agree')",2023,"b15","2.03.010.00"
"qs_2023_dem","B16.
I think that my performance is evaluated fairly
(% selecting 'Strongly agree' or 'Agree')",2023,"b16","2.03.011.00"
"qs_2023_dem","B18.
The people in my team can be relied upon to help when things get difficult in my job
(% selecting 'Strongly agree' or 'Agree')",2023,"b18","2.04.001.00"
"qs_2023_dem","B19.
The people in my team work together to find ways to improve the service we provide
(% selecting 'Strongly agree' or 'Agree')",2023,"b19","2.04.002.00"
"qs_2023_dem","B20.
The people in my team are encouraged to come up with new and better ways of doing things
(% selecting 'Strongly agree' or 'Agree')",2023,"b20","2.04.003.00"
"qs_2023_dem","B21.
I am able to access the right learning and development opportunities when I need to
(% selecting 'Strongly agree' or 'Agree')",2023,"b21","2.05.001.00"
"qs_2023_dem","B22.
Learning and development activities I have completed in the past 12 months have helped to improve my performance
(% selecting 'Strongly agree' or 'Agree')",2023,"b22","2.05.002.00"
"qs_2023_dem","B23.
There are opportunities for me to develop my career in [my organisation]
(% selecting 'Strongly agree' or 'Agree')",2023,"b23","2.05.003.00"
"qs_2023_dem","B24.
Learning and development activities I have completed while working for [my organisation] are helping me to develop my career
(% selecting 'Strongly agree' or 'Agree')",2023,"b24","2.05.004.00"
"qs_2023_dem","B25.
I am treated fairly at work
(% selecting 'Strongly agree' or 'Agree')",2023,"b25","2.06.001.00"
"qs_2023_dem","B26.
I am treated with respect by the people I work with
(% selecting 'Strongly agree' or 'Agree')",2023,"b26","2.06.002.00"
"qs_2023_dem","B27.
I feel valued for the work I do
(% selecting 'Strongly agree' or 'Agree')",2023,"b27","2.06.003.00"
"qs_2023_dem","B28.
I think that [my organisation] respects individual differences
(for example, cultures, working styles, backgrounds, ideas, etc.) (% selecting 'Strongly agree' or 'Agree')",2023,"b28","2.06.004.00"
"qs_2023_dem","B29.
I get the information I need to do my job well
(% selecting 'Strongly agree' or 'Agree')",2023,"b29","2.07.001.00"
"qs_2023_dem","B30.
I have clear work objectives
(% selecting 'Strongly agree' or 'Agree')",2023,"b30","2.07.002.00"
"qs_2023_dem","B31.
I have the skills I need to do my job effectively
(% selecting 'Strongly agree' or 'Agree')",2023,"b31","2.07.004.00"
"qs_2023_dem","B32.
I have the tools I need to do my job effectively
(% selecting 'Strongly agree' or 'Agree')",2023,"b32","2.07.005.00"
"qs_2023_dem","B33.
I have an acceptable workload
(% selecting 'Strongly agree' or 'Agree')",2023,"b33","2.07.006.00"
"qs_2023_dem","B34.
I achieve a good balance between my work life and my private life
(% selecting 'Strongly agree' or 'Agree')",2023,"b34","2.07.007.00"
"qs_2023_dem","B35.
I feel that my pay adequately reflects my performance
(% selecting 'Strongly agree' or 'Agree')",2023,"b35","2.08.001.00"
"qs_2023_dem","B36.
I am satisfied with the total benefits package
(% selecting 'Strongly agree' or 'Agree')",2023,"b36","2.08.002.00"
"qs_2023_dem","B37.
Compared to people doing a similar job in other organisations I feel my pay is reasonable
(% selecting 'Strongly agree' or 'Agree')",2023,"b37","2.08.003.00"
"qs_2023_dem","B37A.
I am fully aware of the benefits available in [my organisation], in addition to pay
(% selecting 'Strongly agree' or 'Agree')
[note 5]",2023,"b37a","2.08.004.00"
"qs_2023_dem","B37B.
Over the last 12 months money worries have affected my ability to do my job
(% selecting 'Seldom' or 'Never')
[note 5]",2023,"b37b","2.08.005.00"
"qs_2023_dem","B38.
Senior managers in [my organisation] are sufficiently visible
(% selecting 'Strongly agree' or 'Agree')",2023,"b38","2.09.001.00"
"qs_2023_dem","B39.
I believe the actions of senior managers are consistent with [my organisation]'s values
(% selecting 'Strongly agree' or 'Agree')",2023,"b39","2.09.002.00"
"qs_2023_dem","B40.
I believe that [my organisation]'s senior leaders have a clear vision for the future of [my organisation]
(% selecting 'Strongly agree' or 'Agree')",2023,"b40","2.09.003.00"
"qs_2023_dem","B41.
Overall, I have confidence in the decisions made by [my organisation]'s senior managers
(% selecting 'Strongly agree' or 'Agree')",2023,"b41","2.09.005.00"
"qs_2023_dem","B42.
I feel that change is managed well in [my organisation]
(% selecting 'Strongly agree' or 'Agree')",2023,"b42","2.09.006.00"
"qs_2023_dem","B43.
When changes are made in [my organisation] they are usually for the better
(% selecting 'Strongly agree' or 'Agree')",2023,"b43","2.09.007.00"
"qs_2023_dem","B44.
[My organisation] keeps me informed about matters that affect me
(% selecting 'Strongly agree' or 'Agree')",2023,"b44","2.09.008.00"
"qs_2023_dem","B45.
I have the opportunity to contribute my views before decisions are made that affect me
(% selecting 'Strongly agree' or 'Agree')",2023,"b45","2.09.009.00"
"qs_2023_dem","B46.
I think it is safe to challenge the way things are done in [my organisation]
(% selecting 'Strongly agree' or 'Agree')",2023,"b46","2.09.010.00"
"qs_2023_dem","B47.
I am proud when I tell others I am part of [my organisation]
(% selecting 'Strongly agree' or 'Agree')",2023,"b47","2.10.001.00"
"qs_2023_dem","B48.
I would recommend [my organisation] as a great place to work
(% selecting 'Strongly agree' or 'Agree')",2023,"b48","2.10.002.00"
"qs_2023_dem","B49.
I feel a strong personal attachment to [my organisation]
(% selecting 'Strongly agree' or 'Agree')",2023,"b49","2.10.003.00"
"qs_2023_dem","B50.
[My organisation] inspires me to do the best in my job
(% selecting 'Strongly agree' or 'Agree')",2023,"b50","2.10.004.00"
"qs_2023_dem","B51.
[My organisation] motivates me to help it achieve its objectives
(% selecting 'Strongly agree' or 'Agree')",2023,"b51","2.10.005.00"
"qs_2023_dem","B52.
I believe that senior managers in [my organisation] will take action on the results from this survey
(% selecting 'Strongly agree' or 'Agree')",2023,"b52","2.11.001.00"
"qs_2023_dem","B53.
Where I work, I think effective action has been taken on the results of the last survey
(% selecting 'Strongly agree' or 'Agree')",2023,"b53","2.11.003.00"
"qs_2023_dem","B54.
I am trusted to carry out my job effectively
(% selecting 'Strongly agree' or 'Agree')",2023,"b54","3.01.001.00"
"qs_2023_dem","B55.
I believe I would be supported if I try a new idea, even if it may not work
(% selecting 'Strongly agree' or 'Agree')",2023,"b55","3.01.002.00"
"qs_2023_dem","B56.
In [my organisation], people are encouraged to speak up when they identify a serious policy or delivery risk
(% selecting 'Strongly agree' or 'Agree')",2023,"b56","3.01.006.00"
"qs_2023_dem","B57.
I feel able to challenge inappropriate behaviour in the workplace
(% selecting 'Strongly agree' or 'Agree')",2023,"b57","3.01.007.00"
"qs_2023_dem","B58.
[My organisation] is committed to creating a diverse and inclusive workplace
(% selecting 'Strongly agree' or 'Agree')",2023,"b58","3.01.008.00"
"qs_2023_dem","B59.
I am aware of the Civil Service vision for 'A Modern Civil Service'
(% selecting 'Strongly agree' or 'Agree')",2023,"b59","3.03.001.00"
"qs_2023_dem","B59A.
I understand how I can help achieve the vision for 'A Modern Civil Service'
(% selecting 'Strongly agree' or 'Agree')",2023,"b59a","3.03.002.00"
"qs_2023_dem","B59B.
The technology provided by [my organisation] enables me to easily connect and collaborate with the colleagues that I need to for me to do my job effectively, from any location
(% selecting 'Strongly agree' or 'Agree')",2023,"b59b","3.03.003.00"
"qs_2023_dem","B59C.
How often do you collaborate with civil servants in other Government departments and agencies to achieve common goals?
(% selecting 'Always', 'Often' or 'Some of the time')",2023,"b59c","3.03.004.00"
"qs_2023_dem","B59D.
I consider how my work impacts upon the public in the course of carrying out my duties
(% selecting 'Always', 'Often' or 'Some of the time')",2023,"b59d","3.03.005.00"
"qs_2023_dem","B59E.
I have a choice in deciding where I do my work
(usual workplace or base, another workplace, home) (% selecting 'Strongly agree' or 'Agree')",2023,"b59e","3.03.006.00"
"qs_2023_dem","B59F.
My manager trusts me to do my job effectively, even if I am not working from the same location as them
(% selecting 'Strongly agree' or 'Agree')",2023,"b59f","3.03.007.00"
"qs_2023_dem","B59G.
Over the last month, roughly how productive have you been?
(% selecting 'selecting 90%-99% or 100% productive')",2023,"b59g","3.03.008.00"
"qs_2023_dem","B59H.
Efficiency is pursued as a priority in [my organisation]
(% selecting 'Strongly agree' or 'Agree')",2023,"b59h","3.03.009.00"
"qs_2023_dem","B59I.
Civil Service Reform is improving the way I work in my local area
(% selecting 'Strongly agree' or 'Agree')",2023,"b59i","3.03.010.00"
"qs_2023_dem","C01_1.
Which of the following statements most reflects your current thoughts about working for [my organisation]?
(% selecting 'I want to leave my organisation')",2023,"c01_1","4.01.001.01"
"qs_2023_dem","C01_2.
Which of the following statements most reflects your current thoughts about working for [my organisation]?
(% selecting 'I want to leave my organisation')",2023,"c01_2","4.01.001.02"
"qs_2023_dem","C01_3.
Which of the following statements most reflects your current thoughts about working for [my organisation]?
(% selecting 'I want to stay working for my organisation')",2023,"c01_3","4.01.001.03"
"qs_2023_dem","C01_4.
Which of the following statements most reflects your current thoughts about working for [my organisation]?
(% selecting 'I want to stay working for my organisation')",2023,"c01_4","4.01.001.04"
"qs_2023_dem","C02_01.
Why do you want to leave [my organisation] immediately or within the next 12 months?
(% selecting 'End of my current contract or loan')
[notes 6, 9]",2023,"c02_01","4.01.002.01"
"qs_2023_dem","C02_02.
Why do you want to leave [my organisation] immediately or within the next 12 months?
(% selecting 'A promotion or career progression within the Civil Service')
[notes 6, 9]",2023,"c02_02","4.01.002.02"
"qs_2023_dem","C02_03.
Why do you want to leave [my organisation] immediately or within the next 12 months?
(% selecting 'A promotion or career progression outside of the Civil Service')
[notes 6, 9]",2023,"c02_03","4.01.002.03"
"qs_2023_dem","C02_04.
Why do you want to leave [my organisation] immediately or within the next 12 months?
(% selecting 'For a better pay and benefit package')
[notes 6, 9]",2023,"c02_04","4.01.002.04"
"qs_2023_dem","C02_05.
Why do you want to leave [my organisation] immediately or within the next 12 months?
(% selecting 'For more interesting work')
[notes 6, 9]",2023,"c02_05","4.01.002.05"
"qs_2023_dem","C02_06.
Why do you want to leave [my organisation] immediately or within the next 12 months?
(% selecting 'Due to unmanageable workload')
[notes 6, 9]",2023,"c02_06","4.01.002.06"
"qs_2023_dem","C02_07.
Why do you want to leave [my organisation] immediately or within the next 12 months?
(% selecting 'For a better work-life balance')
[notes 6, 9]",2023,"c02_07","4.01.002.07"
