"obj","obj_class","raw_measure","raw_label","year","proc_label","stripped_label"
"qs_2023_org","character",,"E06_D_yes.
Did you feel like you were punished for reporting the incident?
(% selecting 'Yes')",2023,"e06_d_yes. did you feel like you were punished for reporting the incident? (% selecting 'yes')","did you feel like you were punished for reporting the incident"
"qs_2023_org","character",,"E06_D_no.
Did you feel like you were punished for reporting the incident?
(% selecting 'No')",2023,"e06_d_no. did you feel like you were punished for reporting the incident? (% selecting 'no')","did you feel like you were punished for reporting the incident"
"qs_2023_org","character",,"E06_D_pnts.
Did you feel like you were punished for reporting the incident?
(% selecting 'Prefer not to say')",2023,"e06_d_pnts. did you feel like you were punished for reporting the incident? (% selecting 'prefer not to say')","did you feel like you were punished for reporting the incident"
"qs_2023_org","character",,"W01.
Overall, how satisfied are you with your life nowadays?
(% selecting 7 to 10, where 10 is the most satisfied)",2023,"w01. overall, how satisfied are you with your life nowadays? (% selecting 7 to 10, where 10 is the most satisfied)","overall, how satisfied are you with your life nowadays"
"qs_2023_org","character",,"W02.
Overall, to what extent do you feel that things you do in your life are worthwhile?
(% selecting 7 to 10, where 10 is the most worthwhile)",2023,"w02. overall, to what extent do you feel that things you do in your life are worthwhile? (% selecting 7 to 10, where 10 is the most worthwhile)","overall, to what extent do you feel that things you do in your life are worthwhile"
"qs_2023_org","character",,"W03.
Overall, how happy did you feel yesterday?
(% selecting 7 to 10, where 10 is the most happy)",2023,"w03. overall, how happy did you feel yesterday? (% selecting 7 to 10, where 10 is the most happy)","overall, how happy did you feel yesterday"
"qs_2023_org","character",,"W04.
Overall, how anxious did you feel yesterday?
(% selecting 6 to 10, where 10 is the most anxious)",2023,"w04. overall, how anxious did you feel yesterday? (% selecting 6 to 10, where 10 is the most anxious)","overall, how anxious did you feel yesterday"
"qs_2023_org","character",,"J04B.
In general, how would you rate your overall mental health now?
(% selecting 'Excellent', 'Very good' or 'Good')",2023,"j04b. in general, how would you rate your overall mental health now? (% selecting 'excellent', 'very good' or 'good')","in general, how would you rate your overall mental health now"
"qs_2023_org","character",,"W05.
In general, how would you rate your overall physical health now?
(% selecting 'Excellent', 'Very good' or 'Good')",2023,"w05. in general, how would you rate your overall physical health now? (% selecting 'excellent', 'very good' or 'good')","in general, how would you rate your overall physical health now"
"qs_2023_org","character",,"W09.
[My organisation] provides good support for employee health, wellbeing and resilience
(% selecting 'Strongly agree' or 'Agree')
[note 1]",2023,"w09. [my organisation] provides good support for employee health, wellbeing and resilience (% selecting 'strongly agree' or 'agree') [note 1]","[my organisation] provides good support for employee health, wellbeing and resilience"
"qs_2023_org","character",,"W10.
How often do you discuss your personal wellbeing and or work-related stress with your manager?
(% selecting 'Weekly' or 'Monthly')
[note 1]",2023,"w10. how often do you discuss your personal wellbeing and or work-related stress with your manager? (% selecting 'weekly' or 'monthly') [note 1]","how often do you discuss your personal wellbeing and or stress with your manager"
"qs_2024_bm","tbl_df","EES","Employee engagement index (B47 to B51)",2024,"employee engagement index (b47 to b51)","employee engagement index"
"qs_2024_bm","tbl_df","HSE_index","Proxy Stress Index (high score means high stress)",2024,"proxy stress index (high score means high stress)","proxy stress index"
"qs_2024_bm","tbl_df","PERMA_index","PERMA Index (high score means high flourishing)",2024,"perma index (high score means high flourishing)","perma index"
"qs_2024_bm","tbl_df","mw_ts","My work theme score (% positive, B01 to B05)",2024,"my work theme score (% positive, b01 to b05)","my work theme score"
"qs_2024_bm","tbl_df","op_ts","Organisational objectives and purpose theme score (% positive, B06 to B07)",2024,"organisational objectives and purpose theme score (% positive, b06 to b07)","organisational objectives and purpose theme score"
"qs_2024_bm","tbl_df","lm_ts","My manager theme score (% positive, B08 to B16)",2024,"my manager theme score (% positive, b08 to b16)","my manager theme score"
"qs_2024_bm","tbl_df","mt_ts","My team theme score (% positive, B18 to B20)",2024,"my team theme score (% positive, b18 to b20)","my team theme score"
"qs_2024_bm","tbl_df","ld_ts","Learning and development theme score (% positive, B21 to B24)",2024,"learning and development theme score (% positive, b21 to b24)","learning and development theme score"
"qs_2024_bm","tbl_df","if_ts","Inclusion and fair treatment theme score (% positive, B25 to B28)",2024,"inclusion and fair treatment theme score (% positive, b25 to b28)","inclusion and fair treatment theme score"
"qs_2024_bm","tbl_df","rw_ts","Resources and workload theme score (% positive, B29 to B34)",2024,"resources and workload theme score (% positive, b29 to b34)","resources and workload theme score"
"qs_2024_bm","tbl_df","pb_ts","Pay and benefits theme score (% positive, B35 to B37)",2024,"pay and benefits theme score (% positive, b35 to b37)","pay and benefits theme score"
"qs_2024_bm","tbl_df","lc_ts","Leadership and managing change theme score (% positive, B38 to B46)",2024,"leadership and managing change theme score (% positive, b38 to b46)","leadership and managing change theme score"
"qs_2024_bm","tbl_df","B01","I am interested in my work
(% selecting 'Strongly agree' or 'Agree')",2024,"i am interested in my work (% selecting 'strongly agree' or 'agree')","i am interested in my work"
"qs_2024_bm","tbl_df","B02","I am sufficiently challenged by my work
(% selecting 'Strongly agree' or 'Agree')",2024,"i am sufficiently challenged by my work (% selecting 'strongly agree' or 'agree')","i am sufficiently challenged by my work"
"qs_2024_bm","tbl_df","B03","My work gives me a sense of personal accomplishment
(% selecting 'Strongly agree' or 'Agree')",2024,"my work gives me a sense of personal accomplishment (% selecting 'strongly agree' or 'agree')","my work gives me a sense of personal accomplishment"
"qs_2024_bm","tbl_df","B04","I feel involved in the decisions that affect my work
(% selecting 'Strongly agree' or 'Agree')",2024,"i feel involved in the decisions that affect my work (% selecting 'strongly agree' or 'agree')","i feel involved in the decisions that affect my work"
"qs_2024_bm","tbl_df","B05","I have a choice in deciding how I do my work
(% selecting 'Strongly agree' or 'Agree')",2024,"i have a choice in deciding how i do my work (% selecting 'strongly agree' or 'agree')","i have a choice in deciding how i do my work"
"qs_2024_bm","tbl_df","B06","I have a clear understanding of [my organisation]'s objectives
(% selecting 'Strongly agree' or 'Agree')",2024,"i have a clear understanding of [my organisation]'s objectives (% selecting 'strongly agree' or 'agree')","i have a clear understanding of [my organisation]'s objectives"
"qs_2024_bm","tbl_df","B07","I understand how my work contributes to [my organisation]'s objectives
(% selecting 'Strongly agree' or 'Agree')",2024,"i understand how my work contributes to [my organisation]'s objectives (% selecting 'strongly agree' or 'agree')","i understand how my work contributes to [my organisation]'s objectives"
"qs_2024_bm","tbl_df","B08","My manager motivates me to be more effective in my job
(% selecting 'Strongly agree' or 'Agree')",2024,"my manager motivates me to be more effective in my job (% selecting 'strongly agree' or 'agree')","my manager motivates me to be more effective in my job"
"qs_2024_bm","tbl_df","B09","My manager is considerate of my life outside work
(% selecting 'Strongly agree' or 'Agree')",2024,"my manager is considerate of my life outside work (% selecting 'strongly agree' or 'agree')","my manager is considerate of my life outside work"
"qs_2024_bm","tbl_df","B10","My manager is open to my ideas
(% selecting 'Strongly agree' or 'Agree')",2024,"my manager is open to my ideas (% selecting 'strongly agree' or 'agree')","my manager is open to my ideas"
"qs_2024_bm","tbl_df","B11","My manager helps me to understand how I contribute to [my organisation]'s objectives
(% selecting 'Strongly agree' or 'Agree')",2024,"my manager helps me to understand how i contribute to [my organisation]'s objectives (% selecting 'strongly agree' or 'agree')","my manager helps me to understand how i contribute to [my organisation]'s objectives"
"qs_2024_bm","tbl_df","B12","Overall, I have confidence in the decisions made by my manager
(% selecting 'Strongly agree' or 'Agree')",2024,"overall, i have confidence in the decisions made by my manager (% selecting 'strongly agree' or 'agree')","overall, i have confidence in the decisions made by my manager"
"qs_2024_bm","tbl_df","B13","My manager recognises when I have done my job well
(% selecting 'Strongly agree' or 'Agree')",2024,"my manager recognises when i have done my job well (% selecting 'strongly agree' or 'agree')","my manager recognises when i have done my job well"
"qs_2024_bm","tbl_df","B14","I receive regular feedback on my performance
(% selecting 'Strongly agree' or 'Agree')",2024,"i receive regular feedback on my performance (% selecting 'strongly agree' or 'agree')","i receive regular feedback on my performance"
"qs_2024_bm","tbl_df","B15","The feedback I receive helps me to improve my performance
(% selecting 'Strongly agree' or 'Agree')",2024,"the feedback i receive helps me to improve my performance (% selecting 'strongly agree' or 'agree')","the feedback i receive helps me to improve my performance"
"qs_2024_bm","tbl_df","B16","I think that my performance is evaluated fairly
(% selecting 'Strongly agree' or 'Agree')",2024,"i think that my performance is evaluated fairly (% selecting 'strongly agree' or 'agree')","i think that my performance is evaluated fairly"
"qs_2024_bm","tbl_df","B16A","Have you heard of the Civil Service Line Management Standards?
(% selecting 'Yes')",2024,"have you heard of the civil service line management standards? (% selecting 'yes')","have you heard of the civil service line management standards"
"qs_2024_bm","tbl_df","B18","The people in my team can be relied upon to help when things get difficult in my job
(% selecting 'Strongly agree' or 'Agree')",2024,"the people in my team can be relied upon to help when things get difficult in my job (% selecting 'strongly agree' or 'agree')","the people in my team can be relied upon to help when things get difficult in my job"
"qs_2024_bm","tbl_df","B19","The people in my team work together to find ways to improve the service we provide
(% selecting 'Strongly agree' or 'Agree')",2024,"the people in my team work together to find ways to improve the service we provide (% selecting 'strongly agree' or 'agree')","the people in my team work together to find ways to improve the service we provide"
"qs_2024_bm","tbl_df","B20","The people in my team are encouraged to come up with new and better ways of doing things
(% selecting 'Strongly agree' or 'Agree')",2024,"the people in my team are encouraged to come up with new and better ways of doing things (% selecting 'strongly agree' or 'agree')","the people in my team are encouraged to come up with new and better ways of doing things"
"qs_2024_bm","tbl_df","B21","I am able to access the right learning and development opportunities when I need to
(% selecting 'Strongly agree' or 'Agree')",2024,"i am able to access the right learning and development opportunities when i need to (% selecting 'strongly agree' or 'agree')","i am able to access the right learning and development opportunities when i need to"
"qs_2024_bm","tbl_df","B22","Learning and development activities I have completed in the past 12 months have helped to improve my performance
(% selecting 'Strongly agree' or 'Agree')",2024,"learning and development activities i have completed in the past 12 months have helped to improve my performance (% selecting 'strongly agree' or 'agree')","learning and development activities i have completed in the past 12 months have helped to improve my performance"
"qs_2024_bm","tbl_df","B23","There are opportunities for me to develop my career in [my organisation]
(% selecting 'Strongly agree' or 'Agree')",2024,"there are opportunities for me to develop my career in [my organisation] (% selecting 'strongly agree' or 'agree')","there are opportunities for me to develop my career in [my organisation]"
"qs_2024_bm","tbl_df","B24","Learning and development activities I have completed while working for [my organisation] are helping me to develop my career
(% selecting 'Strongly agree' or 'Agree')",2024,"learning and development activities i have completed while working for [my organisation] are helping me to develop my career (% selecting 'strongly agree' or 'agree')","learning and development activities i have completed while working for [my organisation] are helping me to develop my career"
"qs_2024_bm","tbl_df","B25","I am treated fairly at work
(% selecting 'Strongly agree' or 'Agree')",2024,"i am treated fairly at work (% selecting 'strongly agree' or 'agree')","i am treated fairly at work"
"qs_2024_bm","tbl_df","B26","I am treated with respect by the people I work with
(% selecting 'Strongly agree' or 'Agree')",2024,"i am treated with respect by the people i work with (% selecting 'strongly agree' or 'agree')","i am treated with respect by the people i work with"
"qs_2024_bm","tbl_df","B27","I feel valued for the work I do
(% selecting 'Strongly agree' or 'Agree')",2024,"i feel valued for the work i do (% selecting 'strongly agree' or 'agree')","i feel valued for the work i do"
"qs_2024_bm","tbl_df","B28","I think that [my organisation] respects individual differences (for example, cultures, working styles, backgrounds, ideas, etc.)
(% selecting 'Strongly agree' or 'Agree')",2024,"i think that [my organisation] respects individual differences (for example, cultures, working styles, backgrounds, ideas, etc.) (% selecting 'strongly agree' or 'agree')","i think that [my organisation] respects individual differences"
"qs_2024_bm","tbl_df","B29","I get the information I need to do my job well
(% selecting 'Strongly agree' or 'Agree')",2024,"i get the information i need to do my job well (% selecting 'strongly agree' or 'agree')","i get the information i need to do my job well"
"qs_2024_bm","tbl_df","B30","I have clear work objectives
(% selecting 'Strongly agree' or 'Agree')",2024,"i have clear work objectives (% selecting 'strongly agree' or 'agree')","i have clear work objectives"
"qs_2024_bm","tbl_df","B31","I have the skills I need to do my job effectively
(% selecting 'Strongly agree' or 'Agree')",2024,"i have the skills i need to do my job effectively (% selecting 'strongly agree' or 'agree')","i have the skills i need to do my job effectively"
"qs_2024_bm","tbl_df","B32","I have the tools I need to do my job effectively
(% selecting 'Strongly agree' or 'Agree')",2024,"i have the tools i need to do my job effectively (% selecting 'strongly agree' or 'agree')","i have the tools i need to do my job effectively"
"qs_2024_bm","tbl_df","B33","I have an acceptable workload
(% selecting 'Strongly agree' or 'Agree')",2024,"i have an acceptable workload (% selecting 'strongly agree' or 'agree')","i have an acceptable workload"
"qs_2024_bm","tbl_df","B34","I achieve a good balance between my work life and my private life
(% selecting 'Strongly agree' or 'Agree')",2024,"i achieve a good balance between my work life and my private life (% selecting 'strongly agree' or 'agree')","i achieve a good balance between my work life and my private life"
"qs_2024_bm","tbl_df","B35","I feel that my pay adequately reflects my performance
(% selecting 'Strongly agree' or 'Agree')",2024,"i feel that my pay adequately reflects my performance (% selecting 'strongly agree' or 'agree')","i feel that my pay adequately reflects my performance"
"qs_2024_bm","tbl_df","B36","I am satisfied with the total benefits package (e.g. base pay, benefits and pension)
(% selecting 'Strongly agree' or 'Agree')",2024,"i am satisfied with the total benefits package (e.g. base pay, benefits and pension) (% selecting 'strongly agree' or 'agree')","i am satisfied with the total benefits package"
"qs_2024_bm","tbl_df","B37","Compared to people doing a similar job in other organisations I feel my pay is reasonable
(% selecting 'Strongly agree' or 'Agree')",2024,"compared to people doing a similar job in other organisations i feel my pay is reasonable (% selecting 'strongly agree' or 'agree')","compared to people doing a similar job in other organisations i feel my pay is reasonable"
"qs_2024_bm","tbl_df","B37A","I am fully aware of the benefits available in [my organisation], in addition to pay
(% selecting 'Strongly agree' or 'Agree')",2024,"i am fully aware of the benefits available in [my organisation], in addition to pay (% selecting 'strongly agree' or 'agree')","i am fully aware of the benefits available in [my organisation], in addition to pay"
"qs_2024_bm","tbl_df","B37B","Over the last 12 months money worries have affected my ability to do my job
(% selecting 'Seldom' or 'Never')",2024,"over the last 12 months money worries have affected my ability to do my job (% selecting 'seldom' or 'never')","over the last 12 months money worries have affected my ability to do my job"
"qs_2024_bm","tbl_df","B38","Senior managers in [my organisation] are sufficiently visible
(% selecting 'Strongly agree' or 'Agree')",2024,"senior managers in [my organisation] are sufficiently visible (% selecting 'strongly agree' or 'agree')","senior managers in [my organisation] are sufficiently visible"
"qs_2024_bm","tbl_df","B39","I believe the actions of senior managers are consistent with [my organisation]'s values
(% selecting 'Strongly agree' or 'Agree')",2024,"i believe the actions of senior managers are consistent with [my organisation]'s values (% selecting 'strongly agree' or 'agree')","i believe the actions of senior managers are consistent with [my organisation]'s values"
"qs_2024_bm","tbl_df","B40","I believe that [my organisation]'s senior leaders have a clear vision for the future of [my organisation]
(% selecting 'Strongly agree' or 'Agree')",2024,"i believe that [my organisation]'s senior leaders have a clear vision for the future of [my organisation] (% selecting 'strongly agree' or 'agree')","i believe that [my organisation]'s senior leaders have a clear vision for the future of [my organisation]"
"qs_2024_bm","tbl_df","B41","Overall, I have confidence in the decisions made by [my organisation]'s senior managers
(% selecting 'Strongly agree' or 'Agree')",2024,"overall, i have confidence in the decisions made by [my organisation]'s senior managers (% selecting 'strongly agree' or 'agree')","overall, i have confidence in the decisions made by [my organisation]'s senior managers"
"qs_2024_bm","tbl_df","B42","I feel that change is managed well in [my organisation]
(% selecting 'Strongly agree' or 'Agree')",2024,"i feel that change is managed well in [my organisation] (% selecting 'strongly agree' or 'agree')","i feel that change is managed well in [my organisation]"
"qs_2024_bm","tbl_df","B43","When changes are made in [my organisation] they are usually for the better
(% selecting 'Strongly agree' or 'Agree')",2024,"when changes are made in [my organisation] they are usually for the better (% selecting 'strongly agree' or 'agree')","when changes are made in [my organisation] they are usually for the better"
"qs_2024_bm","tbl_df","B44","[My organisation] keeps me informed about matters that affect me
(% selecting 'Strongly agree' or 'Agree')",2024,"[my organisation] keeps me informed about matters that affect me (% selecting 'strongly agree' or 'agree')","[my organisation] keeps me informed about matters that affect me"
"qs_2024_bm","tbl_df","B45","I have the opportunity to contribute my views before decisions are made that affect me
(% selecting 'Strongly agree' or 'Agree')",2024,"i have the opportunity to contribute my views before decisions are made that affect me (% selecting 'strongly agree' or 'agree')","i have the opportunity to contribute my views before decisions are made that affect me"
"qs_2024_bm","tbl_df","B46","I think it is safe to challenge the way things are done in [my organisation]
(% selecting 'Strongly agree' or 'Agree')",2024,"i think it is safe to challenge the way things are done in [my organisation] (% selecting 'strongly agree' or 'agree')","i think it is safe to challenge the way things are done in [my organisation]"
"qs_2024_bm","tbl_df","B47","I am proud when I tell others I am part of [my organisation]
(% selecting 'Strongly agree' or 'Agree')",2024,"i am proud when i tell others i am part of [my organisation] (% selecting 'strongly agree' or 'agree')","i am proud when i tell others i am part of [my organisation]"
"qs_2024_bm","tbl_df","B48","I would recommend [my organisation] as a great place to work
(% selecting 'Strongly agree' or 'Agree')",2024,"i would recommend [my organisation] as a great place to work (% selecting 'strongly agree' or 'agree')","i would recommend [my organisation] as a great place to work"
"qs_2024_bm","tbl_df","B49","I feel a strong personal attachment to [my organisation]
(% selecting 'Strongly agree' or 'Agree')",2024,"i feel a strong personal attachment to [my organisation] (% selecting 'strongly agree' or 'agree')","i feel a strong personal attachment to [my organisation]"
"qs_2024_bm","tbl_df","B50","[My organisation] inspires me to do the best in my job
(% selecting 'Strongly agree' or 'Agree')",2024,"[my organisation] inspires me to do the best in my job (% selecting 'strongly agree' or 'agree')","[my organisation] inspires me to do the best in my job"
"qs_2024_bm","tbl_df","B51","[My organisation] motivates me to help it achieve its objectives
(% selecting 'Strongly agree' or 'Agree')",2024,"[my organisation] motivates me to help it achieve its objectives (% selecting 'strongly agree' or 'agree')","[my organisation] motivates me to help it achieve its objectives"
"qs_2024_bm","tbl_df","B52","I believe that senior managers in [my organisation] will take action on the results from this survey
(% selecting 'Strongly agree' or 'Agree')",2024,"i believe that senior managers in [my organisation] will take action on the results from this survey (% selecting 'strongly agree' or 'agree')","i believe that senior managers in [my organisation] will take action on the results from this survey"
"qs_2024_bm","tbl_df","B53","Where I work, I think effective action has been taken on the results of the last survey
(% selecting 'Strongly agree' or 'Agree')",2024,"where i work, i think effective action has been taken on the results of the last survey (% selecting 'strongly agree' or 'agree')","where i work, i think effective action has been taken on the results of the last survey"
"qs_2024_bm","tbl_df","B54","I am trusted to carry out my job effectively
(% selecting 'Strongly agree' or 'Agree')",2024,"i am trusted to carry out my job effectively (% selecting 'strongly agree' or 'agree')","i am trusted to carry out my job effectively"
"qs_2024_bm","tbl_df","B55","I believe I would be supported if I try a new idea, even if it may not work
(% selecting 'Strongly agree' or 'Agree')",2024,"i believe i would be supported if i try a new idea, even if it may not work (% selecting 'strongly agree' or 'agree')","i believe i would be supported if i try a new idea, even if it may not work"
"qs_2024_bm","tbl_df","B56","In [my organisation], people are encouraged to speak up when they identify a serious policy or delivery risk
(% selecting 'Strongly agree' or 'Agree')",2024,"in [my organisation], people are encouraged to speak up when they identify a serious policy or delivery risk (% selecting 'strongly agree' or 'agree')","in [my organisation], people are encouraged to speak up when they identify a serious policy or delivery risk"
"qs_2024_bm","tbl_df","B57","I feel able to challenge inappropriate behaviour in the workplace
(% selecting 'Strongly agree' or 'Agree')",2024,"i feel able to challenge inappropriate behaviour in the workplace (% selecting 'strongly agree' or 'agree')","i feel able to challenge inappropriate behaviour in the workplace"
"qs_2024_bm","tbl_df","B58","[My organisation] is committed to creating a diverse and inclusive workplace
(% selecting 'Strongly agree' or 'Agree')",2024,"[my organisation] is committed to creating a diverse and inclusive workplace (% selecting 'strongly agree' or 'agree')","[my organisation] is committed to creating a diverse and inclusive workplace"
"qs_2024_bm","tbl_df","B59","I am aware of the Civil Service vision for 'A Modern Civil Service'
(% selecting 'Strongly agree' or 'Agree')",2024,"i am aware of the civil service vision for 'a modern civil service' (% selecting 'strongly agree' or 'agree')","i am aware of the civil service vision for 'a modern civil service'"
"qs_2024_bm","tbl_df","B59A","I understand how I can help achieve the vision for 'A Modern Civil Service'
(% selecting 'Strongly agree' or 'Agree')",2024,"i understand how i can help achieve the vision for 'a modern civil service' (% selecting 'strongly agree' or 'agree')","i understand how i can help achieve the vision for 'a modern civil service'"
"qs_2024_bm","tbl_df","B59B","The technology provided by [my organisation] enables me to easily connect and collaborate with the colleagues that I need to for me to do my job effectively, from any location
(% selecting 'Strongly agree' or 'Agree')",2024,"the technology provided by [my organisation] enables me to easily connect and collaborate with the colleagues that i need to for me to do my job effectively, from any location (% selecting 'strongly agree' or 'agree')","the technology provided by [my organisation] enables me to easily connect and collaborate with the colleagues that i need to for me to do my job effectively, from any location"
"qs_2024_bm","tbl_df","B59C","How often do you collaborate with civil servants in other Government departments and agencies to achieve common goals?
(% selecting 'Often or always' or 'Some of the time')",2024,"how often do you collaborate with civil servants in other government departments and agencies to achieve common goals? (% selecting 'often or always' or 'some of the time')","how often do you collaborate with civil servants in other government departments and agencies to achieve common goals"
"qs_2024_bm","tbl_df","B59D","I consider how my work impacts upon the public in the course of carrying out my duties
(% selecting 'Often or always' or 'Some of the time')",2024,"i consider how my work impacts upon the public in the course of carrying out my duties (% selecting 'often or always' or 'some of the time')","i consider how my work impacts upon the public in the course of carrying out my duties"
"qs_2024_bm","tbl_df","B59E","I have a choice in deciding where I do my work (usual workplace or base, another workplace, home)
(% selecting 'Strongly agree' or 'Agree')",2024,"i have a choice in deciding where i do my work (usual workplace or base, another workplace, home) (% selecting 'strongly agree' or 'agree')","i have a choice in deciding where i do my work"
"qs_2024_bm","tbl_df","B59F","My manager trusts me to do my job effectively, even if I am not working from the same location as them
(% selecting 'Strongly agree' or 'Agree')",2024,"my manager trusts me to do my job effectively, even if i am not working from the same location as them (% selecting 'strongly agree' or 'agree')","my manager trusts me to do my job effectively, even if i am not working from the same location as them"
"qs_2024_bm","tbl_df","B59G","Over the last month, roughly how productive have you been?
(% selecting '90 to 100% productive')",2024,"over the last month, roughly how productive have you been? (% selecting '90 to 100% productive')","over the last month, roughly how productive have you been"
"qs_2024_bm","tbl_df","B59H","Efficiency is pursued as a priority in [my organisation]
(% selecting 'Strongly agree' or 'Agree')",2024,"efficiency is pursued as a priority in [my organisation] (% selecting 'strongly agree' or 'agree')","efficiency is pursued as a priority in [my organisation]"
"qs_2024_bm","tbl_df","B60","I know about the devolution of powers from UK Government and Parliament to the Devolved Governments and Parliaments or legislatures in Scotland, Wales and Northern Ireland
(% selecting 'Strongly agree' or 'Agree')",2024,"i know about the devolution of powers from uk government and parliament to the devolved governments and parliaments or legislatures in scotland, wales and northern ireland (% selecting 'strongly agree' or 'agree')","i know about the devolution of powers from uk government and parliament to the devolved governments and parliaments or legislatures in scotland, wales and northern ireland"
"qs_2024_bm","tbl_df","B61","I know where to access resources and training on devolution and intergovernmental working
(% selecting 'Strongly agree' or 'Agree')",2024,"i know where to access resources and training on devolution and intergovernmental working (% selecting 'strongly agree' or 'agree')","i know where to access resources and training on devolution and intergovernmental working"
"qs_2024_bm","tbl_df","C01_1","Which of the following statements most reflects your current thoughts about working for [my organisation]?
(% selecting 'I want to leave my organisation as soon as possible')",2024,"which of the following statements most reflects your current thoughts about working for [my organisation]? (% selecting 'i want to leave my organisation as soon as possible')","which of the following statements most reflects your current thoughts about working for [my organisation]"
"qs_2024_bm","tbl_df","C01_2","Which of the following statements most reflects your current thoughts about working for [my organisation]?
(% selecting 'I want to leave my organisation within the next 12 months')",2024,"which of the following statements most reflects your current thoughts about working for [my organisation]? (% selecting 'i want to leave my organisation within the next 12 months')","which of the following statements most reflects your current thoughts about working for [my organisation]"
"qs_2024_bm","tbl_df","C01_3","Which of the following statements most reflects your current thoughts about working for [my organisation]?
(% selecting 'I want to stay working for my organisation for at least the next year')",2024,"which of the following statements most reflects your current thoughts about working for [my organisation]? (% selecting 'i want to stay working for my organisation for at least the next year')","which of the following statements most reflects your current thoughts about working for [my organisation]"
"qs_2024_bm","tbl_df","C01_4","Which of the following statements most reflects your current thoughts about working for [my organisation]?
(% selecting 'I want to stay working for my organisation for at least the next three years')",2024,"which of the following statements most reflects your current thoughts about working for [my organisation]? (% selecting 'i want to stay working for my organisation for at least the next three years')","which of the following statements most reflects your current thoughts about working for [my organisation]"
"qs_2024_bm","tbl_df","C02_01","Why do you want to leave [my organisation] immediately or within the next 12 months?
(% selecting 'End of my current contract or loan' of those who ticked at least one C02 option)",2024,"why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'end of my current contract or loan' of those who ticked at least one c02 option)","why do you want to leave [my organisation] immediately or within the next 12 months"
"qs_2024_bm","tbl_df","C02_02","Why do you want to leave [my organisation] immediately or within the next 12 months?
(% selecting 'A promotion or career progression within the Civil Service' of those who ticked at least one C02 option)",2024,"why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'a promotion or career progression within the civil service' of those who ticked at least one c02 option)","why do you want to leave [my organisation] immediately or within the next 12 months"
"qs_2024_bm","tbl_df","C02_03","Why do you want to leave [my organisation] immediately or within the next 12 months?
(% selecting 'A promotion or career progression outside of the Civil Service' of those who ticked at least one C02 option)",2024,"why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'a promotion or career progression outside of the civil service' of those who ticked at least one c02 option)","why do you want to leave [my organisation] immediately or within the next 12 months"
"qs_2024_bm","tbl_df","C02_04","Why do you want to leave [my organisation] immediately or within the next 12 months?
(% selecting 'For a better pay and benefit package' of those who ticked at least one C02 option)",2024,"why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'for a better pay and benefit package' of those who ticked at least one c02 option)","why do you want to leave [my organisation] immediately or within the next 12 months"
"qs_2024_bm","tbl_df","C02_05","Why do you want to leave [my organisation] immediately or within the next 12 months?
(% selecting 'For more interesting work' of those who ticked at least one C02 option)",2024,"why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'for more interesting work' of those who ticked at least one c02 option)","why do you want to leave [my organisation] immediately or within the next 12 months"
"qs_2024_bm","tbl_df","C02_06","Why do you want to leave [my organisation] immediately or within the next 12 months?
(% selecting 'Due to unmanageable workload' of those who ticked at least one C02 option)",2024,"why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'due to unmanageable workload' of those who ticked at least one c02 option)","why do you want to leave [my organisation] immediately or within the next 12 months"
"qs_2024_bm","tbl_df","C02_07","Why do you want to leave [my organisation] immediately or within the next 12 months?
(% selecting 'For a better work-life balance' of those who ticked at least one C02 option)",2024,"why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'for a better work-life balance' of those who ticked at least one c02 option)","why do you want to leave [my organisation] immediately or within the next 12 months"
"qs_2024_bm","tbl_df","C02_08","Why do you want to leave [my organisation] immediately or within the next 12 months?
(% selecting 'Lack of inclusion and fair treatment' of those who ticked at least one C02 option)",2024,"why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'lack of inclusion and fair treatment' of those who ticked at least one c02 option)","why do you want to leave [my organisation] immediately or within the next 12 months"
"qs_2024_bm","tbl_df","C02_09","Why do you want to leave [my organisation] immediately or within the next 12 months?
(% selecting 'Don’t like organisational culture' of those who ticked at least one C02 option)",2024,"why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'don’t like organisational culture' of those who ticked at least one c02 option)","why do you want to leave [my organisation] immediately or within the next 12 months"
"qs_2024_bm","tbl_df","C02_10","Why do you want to leave [my organisation] immediately or within the next 12 months?
(% selecting 'Due to poor line management' of those who ticked at least one C02 option)",2024,"why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'due to poor line management' of those who ticked at least one c02 option)","why do you want to leave [my organisation] immediately or within the next 12 months"
"qs_2024_bm","tbl_df","C02_11","Why do you want to leave [my organisation] immediately or within the next 12 months?
(% selecting 'Due to poor work relationships' of those who ticked at least one C02 option)",2024,"why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'due to poor work relationships' of those who ticked at least one c02 option)","why do you want to leave [my organisation] immediately or within the next 12 months"
